run_id,dataset,phase,subject,condition,calibration_budget,protocol,evaluation_bouts,method,feature_family,feature_dimension,macro_f1,accuracy,log_loss,brier,ece,per_class_f1_json,evaluation_trials,model,probability,evaluation_boundary,session/domain,aggregation,scenario,shots_per_class,synthetic,quality_mean,quality_min,evaluation,family,training_seconds
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,u06,ALL,0,matched personal historical Days1-5; complete oracle-labelled bouts,240,G5,G5,20,0.6214046594247458,0.7625,0.565229160027959,0.07819969089453234,0.15802586013941086,"{""NEUTRAL"":1.0,""PINCH"":0.6470588235294119,""FIST"":0.2857142857142857,""OPEN"":0.5528455284552852}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,u06,ALL,0,matched personal historical Days1-5; complete oracle-labelled bouts,240,G5_plus_DTW,G5_plus_DTW,24,0.7062425328554363,0.8083333333333333,0.5260641241690325,0.07330692754055214,0.13422051556090148,"{""NEUTRAL"":1.0,""PINCH"":0.67741935483871,""FIST"":0.5185185185185187,""OPEN"":0.6290322580645167}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,u07,ALL,0,matched personal historical Days1-5; complete oracle-labelled bouts,240,G5,G5,20,0.5529936369376057,0.7291666666666666,0.5021279442757418,0.08311321888577726,0.14910523162555717,"{""NEUTRAL"":0.995850622406639,""PINCH"":0.29787234042553196,""FIST"":0.1975308641975309,""OPEN"":0.7207207207207211}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,u07,ALL,0,matched personal historical Days1-5; complete oracle-labelled bouts,240,G5_plus_DTW,G5_plus_DTW,24,0.6592365114271712,0.7874999999999999,0.5092855166691961,0.07690667179924511,0.10278610497708628,"{""NEUTRAL"":1.0,""PINCH"":0.67741935483871,""FIST"":0.2388059701492537,""OPEN"":0.7207207207207211}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,posture_1,0,matched personal historical Days1-5; complete oracle-labelled bouts,421,G5,G5,20,0.7920676011284603,0.8653251142421934,0.3738414340839166,0.0473750433621959,0.03885359036621863,"{""NEUTRAL"":1.0,""PINCH"":0.7349668663738543,""FIST"":0.6454485559371834,""OPEN"":0.7878549822028034}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,posture_1,0,matched personal historical Days1-5; complete oracle-labelled bouts,421,G5_plus_DTW,G5_plus_DTW,24,0.8389922465133848,0.8939713442498096,0.34540932209113795,0.0442875606535413,0.053202638424336424,"{""NEUTRAL"":1.0,""PINCH"":0.764554233926013,""FIST"":0.7726352953575385,""OPEN"":0.8187794567699875}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,posture_2,0,matched personal historical Days1-5; complete oracle-labelled bouts,420,G5,G5,20,0.7651387483280259,0.8500534085836363,0.5510314076294652,0.0542037686987167,0.05810238983428008,"{""NEUTRAL"":1.0,""PINCH"":0.6731742449440742,""FIST"":0.609709595995366,""OPEN"":0.7776711523726633}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,posture_2,0,matched personal historical Days1-5; complete oracle-labelled bouts,420,G5_plus_DTW,G5_plus_DTW,24,0.7780458575741863,0.8526377463171991,0.39257037999915667,0.052804383331827985,0.06021625910141948,"{""NEUTRAL"":1.0,""PINCH"":0.742185619430133,""FIST"":0.6459190968664431,""OPEN"":0.7240787140001693}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,posture_3,0,matched personal historical Days1-5; complete oracle-labelled bouts,420,G5,G5,20,0.7709333910016717,0.8507317773101205,0.3685925804994584,0.05155666969574665,0.05105354711927086,"{""NEUTRAL"":0.9975944429644416,""PINCH"":0.7245801341139759,""FIST"":0.6080558308359111,""OPEN"":0.7535031560923583}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,posture_3,0,matched personal historical Days1-5; complete oracle-labelled bouts,420,G5_plus_DTW,G5_plus_DTW,24,0.7798332347156273,0.8532794464638734,0.33213714398302663,0.050029857088426846,0.045357333007171374,"{""NEUTRAL"":0.9927886824263588,""PINCH"":0.7368367739713532,""FIST"":0.6339358680557545,""OPEN"":0.7557716144090426}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,posture_4,0,matched personal historical Days1-5; complete oracle-labelled bouts,439,G5,G5,20,0.7544318225435946,0.8345637532760406,0.3153035938086438,0.047626239619659214,0.058279171658405064,"{""NEUTRAL"":0.9930778039496019,""PINCH"":0.7213992304143131,""FIST"":0.5984885920646098,""OPEN"":0.7047616637458536}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,posture_4,0,matched personal historical Days1-5; complete oracle-labelled bouts,439,G5_plus_DTW,G5_plus_DTW,24,0.7917037183160718,0.861924026330225,0.3324669953572335,0.04868997266720556,0.04806188874870943,"{""NEUTRAL"":0.9976989488798482,""PINCH"":0.8077059093191289,""FIST"":0.6458003896573504,""OPEN"":0.7156096254079597}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,class_NEUTRAL,0,matched personal historical Days1-5; complete oracle-labelled bouts,850,G5,G5,20,0.24970450290296348,0.9976388141180026,0.05945947120819055,0.00484313654614183,0.049300811422811126,"{""NEUTRAL"":0.9988180116118539,""PINCH"":0.0,""FIST"":0.0,""OPEN"":0.0}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,class_NEUTRAL,0,matched personal historical Days1-5; complete oracle-labelled bouts,850,G5_plus_DTW,G5_plus_DTW,24,0.2495564922439364,0.996458221177004,0.05779809940961174,0.00526223177810539,0.045034107750871716,"{""NEUTRAL"":0.9982259689757456,""PINCH"":0.0,""FIST"":0.0,""OPEN"":0.0}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,class_PINCH,0,matched personal historical Days1-5; complete oracle-labelled bouts,280,G5,G5,20,0.21002251666559182,0.7242718098335565,0.9802749698660077,0.09878787961913231,0.13119000374319123,"{""NEUTRAL"":0.0,""PINCH"":0.8400900666623673,""FIST"":0.0,""OPEN"":0.0}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,class_PINCH,0,matched personal historical Days1-5; complete oracle-labelled bouts,280,G5_plus_DTW,G5_plus_DTW,24,0.22096623515280933,0.7918978381480773,0.6227101207228372,0.07924496023625568,0.0796618082422273,"{""NEUTRAL"":0.0,""PINCH"":0.8838649406112373,""FIST"":0.0,""OPEN"":0.0}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,class_FIST,0,matched personal historical Days1-5; complete oracle-labelled bouts,280,G5,G5,20,0.17463581713748633,0.536739525540463,0.8894739864581248,0.1348996030755171,0.23774295395632802,"{""NEUTRAL"":0.0,""PINCH"":0.0,""FIST"":0.6985432685499453,""OPEN"":0.0}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,class_FIST,0,matched personal historical Days1-5; complete oracle-labelled bouts,280,G5_plus_DTW,G5_plus_DTW,24,0.18762862647283157,0.6006588387220203,0.8827424193729825,0.13699704936060667,0.21024027060919892,"{""NEUTRAL"":0.0,""PINCH"":0.0,""FIST"":0.7505145058913263,""OPEN"":0.0}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,class_OPEN,0,matched personal historical Days1-5; complete oracle-labelled bouts,290,G5,G5,20,0.22837890258399543,0.8407995724802596,0.3730705925263447,0.05431246263510056,0.06355470976241227,"{""NEUTRAL"":0.0,""PINCH"":0.0,""FIST"":0.0,""OPEN"":0.9135156103359817}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_validation_20260916,unibo_inail,validation,ALL,class_OPEN,0,matched personal historical Days1-5; complete oracle-labelled bouts,290,G5_plus_DTW,G5_plus_DTW,24,0.2234377070401288,0.8079109579574876,0.431878931834551,0.06278763061762314,0.0682338139709227,"{""NEUTRAL"":0.0,""PINCH"":0.0,""FIST"":0.0,""OPEN"":0.8937508281605152}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,3391,G5,G5,20,0.7538449172309344,0.8361473905981364,0.8092402526925857,0.06810761398961494,0.07207691087823079,"{""NEUTRAL"":0.998557827262852,""PINCH"":0.7288245088627403,""FIST"":0.6240282269948695,""OPEN"":0.6639691058032757}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,ALL,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,3391,G5_plus_DTW,G5_plus_DTW,24,0.735806784759896,0.82375499853574,0.752850226528153,0.0680675522203361,0.061178596408730204,"{""NEUTRAL"":0.9914083331879254,""PINCH"":0.7183584765080743,""FIST"":0.5882261906214203,""OPEN"":0.6452341387221644}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u01,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,480,G5,G5,20,0.7289202508960579,0.81875,0.8276068730182712,0.07684265442962997,0.12576210510956698,"{""NEUTRAL"":1.0,""PINCH"":0.612903225806453,""FIST"":0.7333333333333342,""OPEN"":0.5694444444444449}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u01,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,480,G5_plus_DTW,G5_plus_DTW,24,0.700136383519794,0.7979166666666666,0.7489847447092727,0.07774679159216767,0.125128649816239,"{""NEUTRAL"":0.995850622406639,""PINCH"":0.5617977528089899,""FIST"":0.6938775510204089,""OPEN"":0.5490196078431379}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u02,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,500,G5,G5,20,0.8294749037093112,0.884,0.6959710213611808,0.04779659558169536,0.09059582446065406,"{""NEUTRAL"":0.9920318725099602,""PINCH"":0.7819548872180448,""FIST"":0.775700934579439,""OPEN"":0.7682119205298009}",,,,,,,,,,,,,,
feature_bank_unibo_sequence_incremental_final_20260916,unibo_inail,final,u02,ALL,0,frozen personal historical Days1-5; complete oracle-labelled final bouts,500,G5_plus_DTW,G5_plus_DTW,24,0.843584758610612,0.884,0.41721467744192386,0.044538933364249605,0.0561228586998513,"{""NEUTRAL"":0.9540229885057474,""PINCH"":0.8654970760233915,""FIST"":0.7169811320754712,""OPEN"":0.8378378378378376}",,,,,,,,,,,,,,
