run_id,dataset,phase,subject,domain,family,D_nuisance,D_gesture,J,feature_dimension,definition
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_4,F3_Ring,5.163434028625488,9.043672561645508,1.7514840920803227,40,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_1,F4_Spectral,11.117169380187988,17.06067657470703,1.5346241467823174,72,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_2,F4_Spectral,11.350404739379883,17.615116119384766,1.5519372677758447,72,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_3,F4_Spectral,11.544332504272461,19.13213348388672,1.6572749855224993,72,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_4,F4_Spectral,10.775907516479492,17.62079429626465,1.6352028141774324,72,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_1,F5_Temporal,7.464730262756348,10.483030319213867,1.404341476545411,57,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_2,F5_Temporal,6.618251800537109,8.597299575805664,1.2990287820579212,57,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_3,F5_Temporal,7.73602294921875,12.315027236938477,1.591906761106566,57,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_4,F5_Temporal,7.803521633148193,11.194570541381836,1.4345536627754756,57,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_1,F9_Quality,6.96665096282959,11.829778671264648,1.6980581823864105,53,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_2,F9_Quality,8.000463485717773,11.258142471313477,1.4071862825709813,53,source-standardized trial-mean class centroids; before/after shift displacement
feature_bank_electrode_shift_audited_validation_20260915,libemg_electrode_shift,validation,16,trial_3,F9_Quality,8.779194831848145,15.906071662902832,1.8117916241246657,53,source-standardized trial-mean class centroids; before/after shift displacement
