run_id,dataset,phase,subject,condition,shots_per_class,method,feature_bank,macro_f1,accuracy,log_loss,brier,ece,per_class_f1_json,removed_family,evaluation_trials,aggregation,protocol,delta_macro_f1_vs_full,feature_dimension,model,feature_family,calibration_budget
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,ALL,d06,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6649847118148959,0.7835422511514772,0.724785744691726,0.09220997180658544,0.18646745131923692,"{""NEUTRAL"":0.9943657399051335,""PINCH"":0.45281169747079597,""FIST"":0.5707693817740939,""OPEN"":0.6419920281095602}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u01,d06_posture_1,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6515343422957657,0.7764625203228145,0.738886747327495,0.09816044157087457,0.22828108634790906,"{""NEUTRAL"":0.9990186457311089,""PINCH"":0.38262344882159016,""FIST"":0.6431738726835797,""OPEN"":0.5813214019467838}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u01,d06_posture_2,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6327590038825471,0.788247948302128,0.7653339385810557,0.09913539810797638,0.20491323935842928,"{""NEUTRAL"":0.9982425307557118,""PINCH"":0.11042845873471922,""FIST"":0.8596517846803224,""OPEN"":0.5627132413594352}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u01,d06_posture_3,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.5935069137551666,0.748451617826618,0.7790213715660348,0.10323047125580244,0.18438300737476607,"{""NEUTRAL"":0.9846226887874872,""PINCH"":0.20070936782808232,""FIST"":0.6895209533077032,""OPEN"":0.49917464509739357}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u01,d06_posture_4,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.7233654207071485,0.8262100207976166,0.6678667240753643,0.08570657240964859,0.2345457809539776,"{""NEUTRAL"":0.9992748368382887,""PINCH"":0.40534685568429946,""FIST"":0.8260079409126309,""OPEN"":0.6628320493933753}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u02,d06_posture_1,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.536745204324144,0.7310967227646795,0.7182726205917872,0.09484162337971198,0.1588677015975855,"{""NEUTRAL"":1.0,""PINCH"":0.0676435359102494,""FIST"":0.5548404200797487,""OPEN"":0.5244968613065776}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u02,d06_posture_2,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.49009035109000265,0.6931161893661894,0.8142375157858853,0.10773550690607689,0.18247008940386494,"{""NEUTRAL"":1.0,""PINCH"":0.15746174706133195,""FIST"":0.5965667129109867,""OPEN"":0.2063329443876918}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u02,d06_posture_3,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6188229296057847,0.794863279994859,0.7832410343322049,0.10001672899577058,0.2224882173734391,"{""NEUTRAL"":1.0,""PINCH"":0.6119276064576215,""FIST"":0.8633641119655172,""OPEN"":0.0}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u02,d06_posture_4,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6326399387049293,0.7956000558117984,0.7287001864101629,0.09333594182346944,0.22468179184897857,"{""NEUTRAL"":1.0,""PINCH"":0.1145298052502804,""FIST"":0.6165325883791516,""OPEN"":0.7994973611902855}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u03,d06_posture_1,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.39862050235141966,0.6743939393939393,0.8004435382820098,0.1009954612283424,0.31040201963678443,"{""NEUTRAL"":1.0,""PINCH"":0.08861859252823635,""FIST"":0.0,""OPEN"":0.5058634168774423}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u03,d06_posture_2,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.3803410479849838,0.6563383838383838,0.8724451972405024,0.11330955663008158,0.22433624443240194,"{""NEUTRAL"":0.9984871406959154,""PINCH"":0.02968560248279587,""FIST"":0.01962533452274754,""OPEN"":0.47356611423847633}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u03,d06_posture_3,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.4297340093479653,0.6857828282828283,0.8157247894032824,0.10382747229329296,0.22383151139008345,"{""NEUTRAL"":1.0,""PINCH"":0.1993941788489397,""FIST"":0.0,""OPEN"":0.5195418585429215}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u03,d06_posture_4,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.4675642958264379,0.7355555555555556,0.782777773138124,0.09703199574746689,0.22246565465242618,"{""NEUTRAL"":0.9985734664764622,""PINCH"":0.24002004133525384,""FIST"":0.0,""OPEN"":0.6316636754940355}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u04,d06_posture_1,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.7495449100524207,0.8562156319199663,0.5819107170897238,0.06981393655060902,0.24721408845470502,"{""NEUTRAL"":1.0,""PINCH"":0.3739104130796867,""FIST"":0.7703870528297158,""OPEN"":0.8538821743002803}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u04,d06_posture_2,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.8520853885269618,0.9090748521630875,0.5601668538662871,0.06654442537752454,0.2983756496397471,"{""NEUTRAL"":1.0,""PINCH"":0.8640757213795068,""FIST"":0.658285173744033,""OPEN"":0.8859806589843077}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u04,d06_posture_3,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.7582220315555429,0.867511217301566,0.5513991212823254,0.06413843707853864,0.21986208621215217,"{""NEUTRAL"":1.0,""PINCH"":0.7879435672099642,""FIST"":0.3632443774263575,""OPEN"":0.88170018158585}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u04,d06_posture_4,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.7266806988658239,0.8242617321332492,0.6597382917886876,0.08381545529293599,0.2604839948560861,"{""NEUTRAL"":1.0,""PINCH"":0.46364784911301066,""FIST"":0.676145168703342,""OPEN"":0.7669297776469426}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u05,d06_posture_1,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6641044705083285,0.8268891716532544,0.7338174537980792,0.08904107852865349,0.2559912461246051,"{""NEUTRAL"":0.9967712535184137,""PINCH"":0.06582506762849415,""FIST"":0.926657414326892,""OPEN"":0.6671641465595144}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u05,d06_posture_2,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.9238338409553286,0.9475643270128564,0.5413685850628238,0.062403188787758655,0.3413977258010142,"{""NEUTRAL"":0.99581589958159,""PINCH"":0.8731499685469023,""FIST"":0.906106100252898,""OPEN"":0.9202633954399241}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u05,d06_posture_3,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.8198199692375656,0.8779565736551032,0.5803034520979926,0.07178080278557995,0.25673093201018543,"{""NEUTRAL"":1.0,""PINCH"":0.7319946094062126,""FIST"":0.8263995615119246,""OPEN"":0.720885706032125}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u05,d06_posture_4,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.941867411728603,0.9498537366629474,0.5271763742934653,0.058907369131074694,0.33880688365767414,"{""NEUTRAL"":0.9683073834761511,""PINCH"":0.9001206792134803,""FIST"":0.9438079502388738,""OPEN"":0.9552336339859065}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u06,d06_posture_1,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.6519770511323473,0.813577441077441,0.6678997457388668,0.08147951261449111,0.2173910528936519,"{""NEUTRAL"":1.0,""PINCH"":0.9173167761705315,""FIST"":0.048780487804878106,""OPEN"":0.6418109405539797}",,,,,,,,,
feature_bank_unibo_full_fusion_validation_20260915,unibo_inail,validation,u06,d06_posture_2,0,full,F0|F1_X1H|F2a_Cov|F2b_CSP|F2c_SPD|F4_Spectral|F5_Temporal|F9_Quality,0.375,0.6666666666666667,0.8299689830024514,0.11611858569632655,0.11945758235660209,"{""NEUTRAL"":1.0,""PINCH"":0.0,""FIST"":0.0,""OPEN"":0.5000000000000001}",,,,,,,,,
