run_id,shots_per_class,subjects,without_anchor_mean_f1,anchor_mean_f1,without_anchor_std_f1,anchor_std_f1,without_anchor_min_f1,anchor_min_f1,delta_std_f1,delta_mean_f1
feature_bank_epn_probability_final_20260915,0,3,0.47921358553845406,0.47921358553845406,0.02952356923873822,0.02952356923873822,0.43935061435061434,0.43935061435061434,0.0,0.0
feature_bank_epn_probability_final_20260915,1,3,0.47622263741303117,0.4123791547814171,0.026635430354806866,0.12001822817173112,0.43879387723436974,0.24816386739991178,0.09338279781692425,-0.06384348263161405
feature_bank_epn_probability_final_20260915,2,3,0.47695316690914885,0.4239961203667636,0.03307344013475287,0.1331462417412176,0.4498177261335156,0.2375846746025145,0.10007280160646474,-0.052957046542385255
feature_bank_epn_probability_final_20260915,5,3,0.4790613826531298,0.4213777843469842,0.04432087471471661,0.09173099355550703,0.41873686445203734,0.30422273104590486,0.04741011884079042,-0.05768359830614561
feature_bank_epn_selected_final_20260915,0,3,0.47254210633453153,0.47254210633453153,0.030324274515449865,0.030324274515449865,0.43072325349213214,0.43072325349213214,0.0,0.0
feature_bank_epn_selected_final_20260915,1,3,0.47081159144410467,0.40530776883884123,0.028983846620116032,0.09935763997919879,0.4329462655044051,0.2697089947089947,0.07037379335908275,-0.06550382260526344
feature_bank_epn_selected_final_20260915,2,3,0.4669789002127015,0.43456346432483844,0.029015859068405096,0.14285542613321392,0.44327945171352484,0.2375846746025145,0.11383956706480883,-0.03241543588786305
feature_bank_epn_selected_final_20260915,5,3,0.4951699307984669,0.4114530847469582,0.06582316737061839,0.10082458458287182,0.41943423082261555,0.27011964542036715,0.03500141721225343,-0.0837168460515087
