dataset,phase,subject,condition,family,feature_dimension,active_native_labels_json,rest_label_excluded,D_nuisance_active,D_gesture_active,J_active,macro_f1_active6,accuracy_active,log_loss_active_truth_7way_probability,active_trials,rest_trials_excluded
libemg_contraction_intensity,validation,8,Medium,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,6.963625907897949,11.079814910888672,1.5910985250030658,0.7777777777777777,0.8333333333333334,1.1811523397007317,24,4
libemg_contraction_intensity,validation,8,Hard,F4_Spectral,72,"[1, 2, 3, 4, 5, 6]",0,18.44797134399414,35.86985778808594,1.9443795265634545,0.7575757575757575,0.7916666666666666,2.3941959164639686,24,4
libemg_contraction_intensity,validation,7,ALL,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,4.366611957550049,4.658926877108487,1.0669431866842025,0.313815644116396,0.3492063492063492,2.2270573432170524,252,42
libemg_contraction_intensity,validation,7,20P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,4.56326961517334,3.940793037414551,0.8635897875121493,0.06944444444444443,0.08333333333333333,3.6975219628538967,24,4
libemg_contraction_intensity,validation,7,30P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,3.9575741291046143,4.22062873840332,1.0664686498876963,0.19055944055944055,0.25,2.570180099463975,24,4
libemg_contraction_intensity,validation,7,40P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,3.8791072368621826,4.0676774978637695,1.0486117679616562,0.24766214177978885,0.375,1.722757193180911,24,4
libemg_contraction_intensity,validation,7,50P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,3.6262996196746826,4.040195465087891,1.1141372442189224,0.3101851851851852,0.375,1.7975731970134692,24,4
libemg_contraction_intensity,validation,7,60P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,3.747629165649414,4.197821617126465,1.1201272675246206,0.40740740740740744,0.4583333333333333,1.4045431594656084,24,4
libemg_contraction_intensity,validation,7,70P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,4.102660179138184,4.742611885070801,1.1559845753423938,0.44285714285714284,0.5,1.3099334837399768,24,4
libemg_contraction_intensity,validation,7,80P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,4.286608695983887,5.069141864776611,1.182552974664476,0.44285714285714284,0.5,1.2749685561804642,24,4
libemg_contraction_intensity,validation,7,MVC,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,6.763876914978027,8.13829231262207,1.2031993507274206,0.4166666666666666,0.5,1.5164774269584982,12,2
libemg_contraction_intensity,validation,7,Light,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.018189430236816,4.015141010284424,0.8001174658755222,0.1037037037037037,0.125,4.634090831342832,24,4
libemg_contraction_intensity,validation,7,Medium,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,3.9327945709228516,3.9595556259155273,1.0068045900718674,0.1812865497076023,0.3333333333333333,2.475826282327787,24,4
libemg_contraction_intensity,validation,7,Hard,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,4.154717445373535,4.85633659362793,1.1688728914450708,0.373015873015873,0.4166666666666667,1.7384686247308856,24,4
libemg_contraction_intensity,validation,8,ALL,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.9980058670043945,8.083628936247392,1.3477194113099218,0.5654224422869688,0.5595238095238095,1.4740425837300604,252,42
libemg_contraction_intensity,validation,8,20P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,6.235790729522705,3.9924089908599854,0.6402410157695502,0.1037037037037037,0.08333333333333333,2.96552070424592,24,4
libemg_contraction_intensity,validation,8,30P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.5426435470581055,5.0894389152526855,0.918233126837501,0.37896825396825395,0.4166666666666667,1.5287411184621782,24,4
libemg_contraction_intensity,validation,8,40P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.004887580871582,5.738407611846924,1.146560740677605,0.41111111111111115,0.4583333333333333,1.6030200398674872,24,4
libemg_contraction_intensity,validation,8,50P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.024046897888184,6.592385768890381,1.3121664472380261,0.7583333333333333,0.75,0.7951266704046202,24,4
libemg_contraction_intensity,validation,8,60P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.047704696655273,7.462183952331543,1.4783321134313436,0.7116402116402116,0.75,0.8563453391743847,24,4
libemg_contraction_intensity,validation,8,70P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.719448089599609,9.000349044799805,1.5736394322747513,0.6203703703703703,0.625,1.6223588000432656,24,4
libemg_contraction_intensity,validation,8,80P,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.911962032318115,9.957636833190918,1.6843201594645623,0.753968253968254,0.7916666666666666,0.9458708279904098,24,4
libemg_contraction_intensity,validation,8,MVC,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,8.872796058654785,14.403176307678223,1.6232962205264048,0.5952380952380952,0.6666666666666666,1.3243998575484293,12,2
libemg_contraction_intensity,validation,8,Light,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.413690567016602,5.499929904937744,1.0159298609242595,0.4888888888888889,0.5,1.284248832786782,24,4
libemg_contraction_intensity,validation,8,Medium,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,5.0411224365234375,7.1805009841918945,1.4243853575199854,0.5727994227994228,0.5833333333333334,0.8569312700244932,24,4
libemg_contraction_intensity,validation,8,Hard,F5_Temporal,57,"[1, 2, 3, 4, 5, 6]",0,8.163966178894043,14.003499984741211,1.7152814793344366,0.5753968253968255,0.5833333333333334,2.3570835973918807,24,4
libemg_contraction_intensity,validation,7,ALL,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,3.9519331455230713,4.071706403385509,1.0303075111215105,0.22409236280181855,0.27380952380952384,2.3969900044383134,252,42
libemg_contraction_intensity,validation,7,20P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,4.820247173309326,4.269467830657959,0.8857362863486096,0.018518518518518517,0.041666666666666664,3.8172796885426084,24,4
libemg_contraction_intensity,validation,7,30P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,3.761911392211914,3.19612455368042,0.8496012320258864,0.2725490196078431,0.3333333333333333,2.575331509880149,24,4
libemg_contraction_intensity,validation,7,40P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,3.4206204414367676,3.8443665504455566,1.1238798972733772,0.3117845117845118,0.375,2.0229524143041018,24,4
libemg_contraction_intensity,validation,7,50P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,3.3317902088165283,4.079028606414795,1.2242753446776178,0.2507936507936508,0.2916666666666667,1.7338629635267713,24,4
libemg_contraction_intensity,validation,7,60P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,3.154021739959717,3.768016815185547,1.194670527259652,0.21367521367521367,0.25,1.9756755968932262,24,4
libemg_contraction_intensity,validation,7,70P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,3.4096081256866455,4.288017272949219,1.2576275967080268,0.1895424836601307,0.25,2.241628086545665,24,4
libemg_contraction_intensity,validation,7,80P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,3.6782946586608887,4.485608100891113,1.2194803616962502,0.1812865497076023,0.25,2.0590635296088906,24,4
libemg_contraction_intensity,validation,7,MVC,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,5.877569675445557,5.993459701538086,1.0197173376735467,0.13333333333333333,0.25,1.9365193557586682,12,2
libemg_contraction_intensity,validation,7,Light,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,4.971592903137207,3.2607107162475586,0.655868406708115,0.09523809523809523,0.125,3.537824086727568,24,4
libemg_contraction_intensity,validation,7,Medium,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,3.398534059524536,3.439432382583618,1.0120341071301784,0.3125,0.4166666666666667,2.258339897067035,24,4
libemg_contraction_intensity,validation,7,Hard,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,3.6470723152160645,4.1645379066467285,1.1418852017706205,0.32962962962962966,0.4166666666666667,1.9781775956269396,24,4
libemg_contraction_intensity,validation,8,ALL,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,8.462752342224121,11.30817105553367,1.3362285221297299,0.5609651630375315,0.5357142857142857,2.084412494344091,252,42
libemg_contraction_intensity,validation,8,20P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,8.780326843261719,4.977953910827637,0.5669440329082022,0.10317460317460318,0.08333333333333333,4.308288503225175,24,4
libemg_contraction_intensity,validation,8,30P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,7.312641143798828,6.325133323669434,0.8649588020528939,0.4761904761904762,0.4583333333333333,2.2304500723775647,24,4
libemg_contraction_intensity,validation,8,40P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.52642822265625,6.622284412384033,1.0146873889294534,0.36327561327561325,0.375,1.694935429502345,24,4
libemg_contraction_intensity,validation,8,50P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.233890533447266,7.373919486999512,1.1828759981134183,0.5952380952380952,0.5833333333333334,1.2777242463188565,24,4
libemg_contraction_intensity,validation,8,60P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.772658348083496,9.296833992004395,1.3727008678206707,0.6617965367965368,0.6666666666666666,1.3739346343639338,24,4
libemg_contraction_intensity,validation,8,70P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.609694480895996,9.801619529724121,1.4829156715042513,0.6255411255411255,0.625,1.8085645776918184,24,4
libemg_contraction_intensity,validation,8,80P,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,7.983538627624512,12.405108451843262,1.5538358402580932,0.5132275132275133,0.5,2.357965731398913,24,4
libemg_contraction_intensity,validation,8,MVC,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,11.748892784118652,19.414228439331055,1.6524304711852196,0.5,0.5,4.183236487313304,12,2
libemg_contraction_intensity,validation,8,Light,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.876417636871338,5.777527809143066,0.8401944317750502,0.8328523328523327,0.8333333333333334,0.5687215092254267,24,4
libemg_contraction_intensity,validation,8,Medium,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,6.166628837585449,8.046063423156738,1.3047750456433675,0.6686868686868688,0.7083333333333334,1.0083733975630558,24,4
libemg_contraction_intensity,validation,8,Hard,F9_Quality,53,"[1, 2, 3, 4, 5, 6]",0,18.079158782958984,34.34920883178711,1.8999340203800812,0.5185185185185185,0.5416666666666666,3.165754845289213,24,4
libemg_contraction_intensity,final,9,ALL,F0,48,"[1, 2, 3, 4, 5, 6]",0,9.107474327087402,11.244070833379572,1.234598136589203,0.6178589787975115,0.6388888888888888,1.5079132193087819,252,42
libemg_contraction_intensity,final,9,20P,F0,48,"[1, 2, 3, 4, 5, 6]",0,10.432103157043457,6.755285263061523,0.6475477821972834,0.791005291005291,0.7916666666666666,0.41757395057774294,24,4
libemg_contraction_intensity,final,9,30P,F0,48,"[1, 2, 3, 4, 5, 6]",0,8.39463996887207,8.3855619430542,0.9989185925839077,0.8414502164502164,0.8333333333333334,0.8871614213315864,24,4
libemg_contraction_intensity,final,9,40P,F0,48,"[1, 2, 3, 4, 5, 6]",0,7.269359588623047,10.10481071472168,1.3900551474159109,0.5989417989417989,0.6666666666666666,0.9646234014990974,24,4
libemg_contraction_intensity,final,9,50P,F0,48,"[1, 2, 3, 4, 5, 6]",0,6.903578758239746,11.595322608947754,1.6796103897475247,0.6307359307359308,0.6666666666666666,1.4618749381460194,24,4
libemg_contraction_intensity,final,9,60P,F0,48,"[1, 2, 3, 4, 5, 6]",0,7.196476936340332,11.842348098754883,1.6455757731661107,0.49437229437229435,0.5416666666666666,2.0572744155818747,24,4
libemg_contraction_intensity,final,9,70P,F0,48,"[1, 2, 3, 4, 5, 6]",0,7.968208312988281,13.110326766967773,1.6453293201977714,0.48730158730158735,0.5416666666666666,2.43203871596638,24,4
libemg_contraction_intensity,final,9,80P,F0,48,"[1, 2, 3, 4, 5, 6]",0,9.826173782348633,15.155714988708496,1.5423821442868648,0.46010101010101007,0.5,2.541491720795383,24,4
libemg_contraction_intensity,final,9,MVC,F0,48,"[1, 2, 3, 4, 5, 6]",0,13.561467170715332,15.156076431274414,1.1175838307444144,0.3194444444444444,0.4166666666666667,2.9904096743048902,12,2
libemg_contraction_intensity,final,9,Light,F0,48,"[1, 2, 3, 4, 5, 6]",0,12.309505462646484,6.3191328048706055,0.5133539136884778,0.6333333333333333,0.5833333333333334,1.4658067053004808,24,4
libemg_contraction_intensity,final,9,Medium,F0,48,"[1, 2, 3, 4, 5, 6]",0,7.877228736877441,10.82278823852539,1.3739334732938306,0.736111111111111,0.7916666666666666,0.431547068330212,24,4
libemg_contraction_intensity,final,9,Hard,F0,48,"[1, 2, 3, 4, 5, 6]",0,8.443475723266602,14.437411308288574,1.7098895977558466,0.537037037037037,0.5833333333333334,1.6784916280609874,24,4
libemg_contraction_intensity,final,10,ALL,F0,48,"[1, 2, 3, 4, 5, 6]",0,6.951360702514648,7.14766263961792,1.0282393541928325,0.2784826715059273,0.3531746031746032,3.300989621411891,252,42
libemg_contraction_intensity,final,10,20P,F0,48,"[1, 2, 3, 4, 5, 6]",0,7.827002048492432,2.003312349319458,0.25594887249067777,0.03333333333333333,0.041666666666666664,2.870890667839562,24,4
libemg_contraction_intensity,final,10,30P,F0,48,"[1, 2, 3, 4, 5, 6]",0,6.679739475250244,3.979572057723999,0.5957675553679187,0.27960927960927956,0.3333333333333333,2.285413149722863,24,4
libemg_contraction_intensity,final,10,40P,F0,48,"[1, 2, 3, 4, 5, 6]",0,5.474312782287598,5.859267234802246,1.0703201420373996,0.2974941724941725,0.375,2.82664823813138,24,4
libemg_contraction_intensity,final,10,50P,F0,48,"[1, 2, 3, 4, 5, 6]",0,5.310795783996582,7.187495231628418,1.3533744327265789,0.29563492063492064,0.375,3.191869223873064,24,4
libemg_contraction_intensity,final,10,60P,F0,48,"[1, 2, 3, 4, 5, 6]",0,5.805563926696777,8.815646171569824,1.5184823184668403,0.35000000000000003,0.5,3.1369785728245163,24,4
libemg_contraction_intensity,final,10,70P,F0,48,"[1, 2, 3, 4, 5, 6]",0,6.742495059967041,9.662273406982422,1.4330412289373409,0.3123931623931624,0.375,3.547612137279067,24,4
libemg_contraction_intensity,final,10,80P,F0,48,"[1, 2, 3, 4, 5, 6]",0,8.466301918029785,10.857653617858887,1.2824552824661555,0.35000000000000003,0.4166666666666667,3.6154290463015712,24,4
libemg_contraction_intensity,final,10,MVC,F0,48,"[1, 2, 3, 4, 5, 6]",0,11.516858100891113,13.732452392578125,1.1923783615425758,0.19047619047619047,0.3333333333333333,3.977966878775385,12,2
libemg_contraction_intensity,final,10,Light,F0,48,"[1, 2, 3, 4, 5, 6]",0,7.271605491638184,3.020155906677246,0.4153355005450546,0.2333333333333333,0.2916666666666667,3.1883650636120024,24,4
libemg_contraction_intensity,final,10,Medium,F0,48,"[1, 2, 3, 4, 5, 6]",0,5.821307182312012,5.9700775146484375,1.02555617279327,0.2884615384615385,0.4166666666666667,3.7054903284109115,24,4
libemg_contraction_intensity,final,10,Hard,F0,48,"[1, 2, 3, 4, 5, 6]",0,5.548990726470947,7.536383152008057,1.358153855965306,0.27936507936507937,0.4166666666666667,4.302711157442224,24,4
libemg_contraction_intensity,final,9,ALL,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.6919993162155151,3.6769625707106157,2.173146605471178,0.543679544851105,0.5476190476190477,1.7203622687589442,252,42
libemg_contraction_intensity,final,9,20P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,2.2003142833709717,4.380686283111572,1.9909366202909375,0.5317460317460317,0.5416666666666666,1.7407462097188633,24,4
libemg_contraction_intensity,final,9,30P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.599607229232788,3.6893210411071777,2.306391827602598,0.4973544973544974,0.5,1.916645563947159,24,4
libemg_contraction_intensity,final,9,40P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.4506268501281738,3.462344169616699,2.386791730121427,0.42777777777777776,0.4583333333333333,1.9615360000637396,24,4
libemg_contraction_intensity,final,9,50P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.4161509275436401,3.7054519653320312,2.6165657155608417,0.42063492063492064,0.4583333333333333,1.9812566956581275,24,4
libemg_contraction_intensity,final,9,60P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.397413969039917,3.254239082336426,2.328758087583274,0.4152625152625152,0.4166666666666667,2.2248951422267464,24,4
libemg_contraction_intensity,final,9,70P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.3451489210128784,3.431986093521118,2.551380029121045,0.46535131535131535,0.5,1.9941845741597108,24,4
libemg_contraction_intensity,final,9,80P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.4546775817871094,3.768221855163574,2.590417218278138,0.4812091503267974,0.5416666666666666,1.4770298199679364,24,4
libemg_contraction_intensity,final,9,MVC,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,2.056265354156494,3.356015205383301,1.6320924721297807,0.6555555555555556,0.6666666666666666,1.499329043058176,12,2
libemg_contraction_intensity,final,9,Light,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,2.5109078884124756,3.7327425479888916,1.4866107056600397,0.6468253968253969,0.5833333333333334,1.7105106261882073,24,4
libemg_contraction_intensity,final,9,Medium,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.6831598281860352,3.905235767364502,2.3201811864421757,0.662878787878788,0.7083333333333334,1.0037346685586246,24,4
libemg_contraction_intensity,final,9,Hard,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.4977184534072876,3.7603442668914795,2.510715053343757,0.6792836792836793,0.7083333333333334,1.303599999950711,24,4
libemg_contraction_intensity,final,10,ALL,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.6441787481307983,2.621985522183505,1.5947083156286173,0.22695662429504693,0.25396825396825395,2.450155352346751,252,42
libemg_contraction_intensity,final,10,20P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.725165605545044,1.7684857845306396,1.02511073646718,0.16917989417989418,0.16666666666666666,2.1215895960828224,24,4
libemg_contraction_intensity,final,10,30P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.5233694314956665,2.260044813156128,1.483582882970695,0.1619981325863679,0.20833333333333334,1.9484696592874367,24,4
libemg_contraction_intensity,final,10,40P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.3422367572784424,2.2779812812805176,1.6971531056336904,0.22698412698412698,0.25,2.067578791740273,24,4
libemg_contraction_intensity,final,10,50P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.4068024158477783,2.6350443363189697,1.8730735080119345,0.2253968253968254,0.2916666666666667,1.937268573885292,24,4
libemg_contraction_intensity,final,10,60P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.3846722841262817,2.894152879714966,2.090135631863349,0.1858974358974359,0.25,2.1774544004111953,24,4
libemg_contraction_intensity,final,10,70P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.4198647737503052,2.9386112689971924,2.0696416469495476,0.17845117845117844,0.20833333333333334,2.243029072058096,24,4
libemg_contraction_intensity,final,10,80P,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.8362541198730469,3.2719902992248535,1.7818831629213068,0.21666666666666667,0.20833333333333334,2.346992583887337,24,4
libemg_contraction_intensity,final,10,MVC,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.855224370956421,3.68550705909729,1.9865559748973385,0.21666666666666667,0.25,2.7125236883750063,12,2
libemg_contraction_intensity,final,10,Light,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,2.089690685272217,1.9188733100891113,0.9182571006901534,0.2508417508417508,0.3333333333333333,3.2382249213753607,24,4
libemg_contraction_intensity,final,10,Medium,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.9752418994903564,2.304511070251465,1.1666981500996891,0.1365079365079365,0.20833333333333334,3.5044074127754805,24,4
libemg_contraction_intensity,final,10,Hard,F1_X1H,8,"[1, 2, 3, 4, 5, 6]",0,1.5274436473846436,2.886638641357422,1.8898495182529758,0.31565656565656564,0.4166666666666667,2.7853543439500896,24,4
libemg_contraction_intensity,final,9,ALL,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.1063480377197266,5.317969083786011,2.524734273871768,0.6177277311511237,0.6587301587301587,1.331134569491121,252,42
libemg_contraction_intensity,final,9,20P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.628532886505127,6.076974391937256,2.3119263308080393,0.762962962962963,0.8333333333333334,0.8294630730118441,24,4
libemg_contraction_intensity,final,9,30P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.953782081604004,5.586054801940918,2.8590981841071055,0.6706349206349206,0.7083333333333334,1.319754573188968,24,4
libemg_contraction_intensity,final,9,40P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.8533769845962524,5.4604034423828125,2.9461914588724167,0.525132275132275,0.5416666666666666,1.7605140952830656,24,4
libemg_contraction_intensity,final,9,50P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.7308664321899414,5.525914192199707,3.1925711245603776,0.5174603174603175,0.5416666666666666,1.663116952865451,24,4
libemg_contraction_intensity,final,9,60P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.7426862716674805,4.922402858734131,2.8246064357537484,0.4785714285714285,0.5,1.8081562830899731,24,4
libemg_contraction_intensity,final,9,70P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.6937021017074585,4.874714374542236,2.878141539377034,0.5761904761904761,0.625,1.60845089792073,24,4
libemg_contraction_intensity,final,9,80P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.7379878759384155,5.764669895172119,3.316864274284903,0.611111111111111,0.625,1.1953954048562558,24,4
libemg_contraction_intensity,final,9,MVC,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.8258845806121826,3.833982229232788,1.356737021533464,0.5555555555555555,0.6666666666666666,1.1946582106663637,12,2
libemg_contraction_intensity,final,9,Light,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.744382619857788,5.860601425170898,2.135489921321919,0.6831168831168831,0.75,1.1412296071303454,24,4
libemg_contraction_intensity,final,9,Medium,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.1923677921295166,5.981827735900879,2.728478203840831,0.727032227032227,0.7916666666666666,0.9739735681355833,24,4
libemg_contraction_intensity,final,9,Hard,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.066258668899536,4.610114574432373,2.2311410684435504,0.5555555555555555,0.6666666666666666,1.079529418841372,24,4
libemg_contraction_intensity,final,10,ALL,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.029414176940918,3.339364376935092,1.6454819399183502,0.20697216214939082,0.25793650793650796,2.7218721190129784,252,42
libemg_contraction_intensity,final,10,20P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.4324512481689453,2.3506460189819336,0.9663692214406235,0.1429193899782135,0.16666666666666666,2.5724983933232086,24,4
libemg_contraction_intensity,final,10,30P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.005920886993408,3.1730268001556396,1.5818304802406116,0.23040935672514617,0.25,2.416955774552219,24,4
libemg_contraction_intensity,final,10,40P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.683153748512268,3.242048978805542,1.9261751824386553,0.22905982905982905,0.2916666666666667,2.652127895933081,24,4
libemg_contraction_intensity,final,10,50P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.86724054813385,3.4048941135406494,1.8234898105448738,0.13646723646723646,0.16666666666666666,2.4029370627810542,24,4
libemg_contraction_intensity,final,10,60P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.67597234249115,3.6548526287078857,2.1807356457071796,0.16890756302521007,0.25,2.5416381332987337,24,4
libemg_contraction_intensity,final,10,70P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.6734765768051147,3.695408821105957,2.2082226139909005,0.22425722425722427,0.3333333333333333,2.3839009106665414,24,4
libemg_contraction_intensity,final,10,80P,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.9090696573257446,3.9478495121002197,2.0679441929969364,0.06666666666666667,0.16666666666666666,2.635466702624806,24,4
libemg_contraction_intensity,final,10,MVC,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.2193968296051025,4.361848831176758,1.965330747884473,0.1851851851851852,0.3333333333333333,3.067557153982389,12,2
libemg_contraction_intensity,final,10,Light,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.619286060333252,2.170135736465454,0.8285218515256387,0.14652014652014653,0.16666666666666666,3.468507928029679,24,4
libemg_contraction_intensity,final,10,Medium,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,2.4102730751037598,3.122358798980713,1.2954377788569682,0.24074074074074073,0.3333333333333333,3.1803217165634323,24,4
libemg_contraction_intensity,final,10,Hard,F2b_CSP,14,"[1, 2, 3, 4, 5, 6]",0,1.8273143768310547,3.609937906265259,1.9755428796702688,0.29343434343434344,0.4166666666666667,2.791524154872324,24,4
libemg_contraction_intensity,final,9,ALL,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.947597980499268,5.660753466866233,1.1441417611259892,0.2656173485404772,0.28174603174603174,2.6202165734740577,252,42
libemg_contraction_intensity,final,9,20P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,5.979555606842041,7.423804759979248,1.2415311852540492,0.19206349206349205,0.16666666666666666,2.4834190007004953,24,4
libemg_contraction_intensity,final,9,30P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.5487895011901855,4.769288539886475,1.0484742234244404,0.4169312169312169,0.4583333333333333,1.8500010816869363,24,4
libemg_contraction_intensity,final,9,40P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.188144207000732,4.931885719299316,1.177582593965513,0.3126984126984127,0.3333333333333333,2.303894605666753,24,4
libemg_contraction_intensity,final,9,50P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.473494529724121,4.831388473510742,1.080003214779988,0.24170274170274167,0.25,2.5730515220568626,24,4
libemg_contraction_intensity,final,9,60P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.576848030090332,5.351693153381348,1.1692966683796127,0.19528619528619529,0.25,2.8022557010279634,24,4
libemg_contraction_intensity,final,9,70P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.4945902824401855,4.9856085777282715,1.109246508429369,0.1037037037037037,0.125,3.3137071756918606,24,4
libemg_contraction_intensity,final,9,80P,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,4.509045600891113,5.940169334411621,1.3173895010300936,0.27368927368927365,0.2916666666666667,2.319275514525229,24,4
libemg_contraction_intensity,final,9,MVC,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,5.509260177612305,5.532846450805664,1.004281205158685,0.21428571428571427,0.25,3.68421525198142,12,2
libemg_contraction_intensity,final,9,Light,F3_Ring,40,"[1, 2, 3, 4, 5, 6]",0,6.623769283294678,6.248785495758057,0.9433881568645999,0.32738095238095233,0.375,2.6577218216333423,24,4
