run_id,dataset,phase,subject,family,shots_per_class,zero_shot_same_eval_macro_f1,calibrated_macro_f1,Gain_cal_macro_f1,Gain_cal_logloss,evaluation_trials
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F1_X1H,0,0.32142857142857145,0.32142857142857145,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F2b_CSP,0,0.452020202020202,0.452020202020202,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F3_Ring,0,0.48333333333333334,0.48333333333333334,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F4_Spectral,0,0.26363636363636367,0.26363636363636367,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F5_Temporal,0,0.26666666666666666,0.26666666666666666,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F6_IMU,0,0.11929824561403508,0.11929824561403508,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F9_Quality,0,0.3547008547008547,0.3547008547008547,0.0,0.0,18
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F0,1,0.2685185185185185,0.2685185185185185,0.0,0.5523292396815926,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F1_X1H,1,0.3518518518518518,0.24074074074074073,-0.11111111111111108,0.2560275190751242,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F2b_CSP,1,0.484126984126984,0.484126984126984,0.0,0.40805743071163714,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F3_Ring,1,0.33055555555555555,0.33055555555555555,0.0,-0.09212703655000087,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F4_Spectral,1,0.2638888888888889,0.2638888888888889,0.0,1.0273100324709776,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F5_Temporal,1,0.1717171717171717,0.1717171717171717,0.0,0.8698847503743006,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F6_IMU,1,0.05128205128205129,0.05128205128205129,0.0,0.33193079472954024,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F9_Quality,1,0.39999999999999997,0.39999999999999997,0.0,0.22561797110417237,12
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F0,2,0.4166666666666667,0.4166666666666667,0.0,0.11497506927440959,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F1_X1H,2,0.2333333333333333,0.2333333333333333,0.0,0.43512619089673255,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F2b_CSP,2,0.3611111111111111,0.3611111111111111,0.0,0.9493425794371775,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F3_Ring,2,0.25,0.25,0.0,-0.16568954016555848,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F4_Spectral,2,0.16666666666666666,0.16666666666666666,0.0,0.06328524173109584,6
feature_bank_manus_calibration_diagnostics_validation_20260915,semg_manus,validation,5,F5_Temporal,2,0.2333333333333333,0.2333333333333333,0.0,0.5629273270460986,6
