run,fold,groups,feature_dimension,selected_C,gamma,all_macro_f1,active_macro_f1,delta_active_vs_E0,active_accuracy,neutral_precision,neutral_recall,neutral_f1,pinch_precision,pinch_recall,pinch_f1,fist_precision,fist_recall,fist_f1,open_precision,open_recall,open_f1,fist_to_open_rate,fist_to_pinch_rate,segment_macro_f1,segment_active_macro_f1,active_ece,active_risk_at_90pct,active_risk_at_70pct,active_risk_at_50pct,worst_subject,worst_subject_active_macro_f1,worst_posture,worst_posture_active_macro_f1,training_seconds,inference_ms_per_window,nmf_reconstruction_error,model_sha256
E123,D1-3_to_D4,G0+G1+G2+G3,48,1.0,scale,0.6562969264712377,0.5435400518219208,-0.010872862560393548,0.5494946332360775,0.9979101063513028,0.9912473118912226,0.9945675504191887,0.5387298557907134,0.6742204694647461,0.5989077849653759,0.5148943758911624,0.5439132692936265,0.5290061600999988,0.6043247434854412,0.4303430767477756,0.5027062104003878,0.1280969053294471,0.3267652704860026,0.6716152887407978,0.5629497442372494,0.217084231731735,0.42363136550639835,0.3988970400915831,0.35740483607699586,u05,0.137269154262705,3,0.5139940851299244,48.24201540001377,0.4372511495227803,,b7ea3bd6d6f02e6cc41ae4ede454d4758bf178fc1da8ebf8a1ef97da5edaaa20
E123,D1-4_to_D5,G0+G1+G2+G3,48,1.0,scale,0.7245742787649752,0.6329044090529105,0.012299067996397017,0.6314622391751468,0.9997033623920686,0.9994644419636369,0.9995838879011695,0.7633330667465229,0.6038144080310877,0.6742674251774944,0.6020425215094788,0.6924573953680566,0.6440924265964401,0.5655910841699371,0.5959069296734087,0.5803533753847969,0.2210364183554665,0.08583912908442937,0.7358758453521754,0.6478344604695673,0.16591372325757506,0.3504961748606242,0.323304281283227,0.28503798527394536,u01,0.3424264525571114,4,0.5977391054110165,76.5083283999993,0.6123180914348049,,88dbcb53eecbe0844f690c1fc41d6ec47e468fff83a0db6b879781a7f8847889
E123,D1-5_to_D6,G0+G1+G2+G3,48,1.0,scale,0.710612198522669,0.6160229863315112,0.01661526642413247,0.6177210597352861,0.9937436972912557,0.9950167878607047,0.9943798350961427,0.6469864182396813,0.5569965323117467,0.5986283962696477,0.5509918621429735,0.5693327109292825,0.5600121573939636,0.6585540625303559,0.7233400457003104,0.6894284053309223,0.2295900728279844,0.18277019541878609,0.7502705749468652,0.6684122047096469,0.15542008405895105,0.36095746955235875,0.3166755346924092,0.2801604724582223,u07,0.4268146134382654,4,0.5870198879790555,104.6588022000069,0.7515449913713366,,81ecf9a4ff91f5c0034f1e95b5691722a121a5c7dfc097cb6f9e1ee55912839b
E4-k2,D1-3_to_D4,G0+G1+G2+G3+G4,50,1.0,scale,0.6577906263942637,0.5455335568932388,-0.008879357489075534,0.5513931872362359,0.9979100825107244,0.9912359806298915,0.9945618348973383,0.5410334807579985,0.6751481803003744,0.6006960665686409,0.5163915992186312,0.5454250825324685,0.5305114064668981,0.6056795684859838,0.43359929539425973,0.5053931976441771,0.12863338714569136,0.32471697543091654,0.6704512412416215,0.5613976809050141,0.21640027781671958,0.42170837892698715,0.3986860750996792,0.3566315974976909,u05,0.13840985737511577,3,0.518890655448369,50.423572499996226,0.4498783549046969,0.3111641668291187,cd770a07fa696218848ec0de0aaf3c536ba00acacc54f215b8ac5ac899c23c74
E4-k2,D1-4_to_D5,G0+G1+G2+G3+G4,50,1.0,scale,0.7234152542082135,0.6313373635515589,0.010732022495045457,0.629940896234501,0.9998334785106161,0.9994644419636369,0.9996489261781772,0.7647609375545887,0.603116886514994,0.6743880593282406,0.5986902342277406,0.6943497494081523,0.6429815309194596,0.5638466239990805,0.5900326395166722,0.5766425004069764,0.2208605144717213,0.0845038544663823,0.7340565941087085,0.6454087921449446,0.1673680399308343,0.3512391489598032,0.32493052009758944,0.28796989934346573,u01,0.3430541424693381,4,0.5956303605150145,92.17573699999775,1.1318969466284736,0.2990636930054889,0df42efe0497b9b8246127da8b88f1f8f4a1de367d29c2155198da29823a821f
E4-k2,D1-5_to_D6,G0+G1+G2+G3+G4,50,1.0,scale,0.7105702424767624,0.6159803932388782,0.016572673331499477,0.6174841378314082,0.9938499724712818,0.994830090959722,0.9943397901904147,0.6485360966479811,0.5590017330972558,0.6004495976392508,0.5490370156047937,0.5720006588566084,0.5602836404467705,0.6588483464146779,0.7181187850307006,0.6872079416306136,0.22904288491690036,0.1809770815923173,0.7512682222823504,0.6697424011569604,0.155738595571215,0.3611626662223708,0.3157162129806247,0.27508640270663576,u07,0.4309611977274366,4,0.5867076231960752,139.20389830000204,1.2494389760866516,0.30308731657944815,036c4af0313fc538a8910b3380d134586c26eb7bb6eaf3b6870cfa0aa6b53282
E4-k3,D1-3_to_D4,G0+G1+G2+G3+G4,51,1.0,scale,0.6585543315528634,0.5465365463185318,-0.007876368063782557,0.5525227452195101,0.998040333681608,0.9911985722917018,0.9946076872558581,0.5428087770609693,0.6781873072882394,0.6029929622315084,0.5153261393006754,0.5460622339656226,0.5302491527798265,0.6090533247118562,0.4333116066601088,0.5063675239442603,0.12826476487172225,0.32444844627173164,0.6708931631976205,0.5619869101796794,0.216733147639449,0.42119566305449874,0.398612315219385,0.358062901325313,u05,0.13551034655180863,2,0.5187866822246758,51.27371230001154,0.4481612355241997,0.19507867377597574,2550a5d446bb8afefc6df940eec3d0cb1221104fac6217707aa97e57da21bb18
E4-k3,D1-4_to_D5,G0+G1+G2+G3+G4,51,1.0,scale,0.7225648163425111,0.6302034463972892,0.009598105340775764,0.6288229024793279,0.9998334785106161,0.9994644419636369,0.9996489261781772,0.7652441682445497,0.6017255306825583,0.6737046967465201,0.596060784450461,0.6951845486412618,0.6418179981472437,0.5634956137207395,0.5871666264989422,0.5750876442981036,0.2205487561347049,0.08398081357028912,0.7348472298536305,0.646462973138174,0.16892904272483977,0.35205859375027,0.3260715225880339,0.28817767860100235,u01,0.3471322655541182,4,0.5941999441943167,80.7466576000079,0.6277230042844206,0.18392866966361118,68a8e89f5903e62c13831139e162a43ef42199d50380fcca0ef4771063150eb4
E4-k3,D1-5_to_D6,G0+G1+G2+G3+G4,51,1.0,scale,0.7090415859696788,0.6139677176195119,0.014559997712133121,0.6154291743339435,0.9937422466873086,0.9947846818234038,0.9942631910201797,0.6435192449063267,0.5571245066235524,0.5972135221032318,0.5465040360722095,0.5701350765900106,0.5580695086345796,0.6598039770436315,0.715708366598406,0.6866201221207241,0.22686633127824052,0.18469157130780214,0.7453755714425334,0.6618855333705379,0.1583327622832748,0.36137053552107196,0.31576042105999996,0.27368952211020187,u07,0.42716532191436185,4,0.5862482427821127,135.1603882999916,0.7817133823651256,0.191801297919757,7df8be425a6affce44d0bca2d9104bb3b19d3d04d6e1ba4333165850155fe810
E5,D1-3_to_D4,G0+G1+G2+G3+G5,68,1.0,scale,0.6639807826318667,0.5537644554096217,-0.0006484589726926115,0.5595226306248636,0.9979578939035783,0.9913237591344096,0.9946297642986017,0.5490183005832336,0.6822218589676831,0.6084146666687452,0.519934329393683,0.5570958039491487,0.5378739633501698,0.6223489109131115,0.4392430776902089,0.5150047362099501,0.12409471052797323,0.3173386325556674,0.6793615143197598,0.5734776458967991,0.21030971448688215,0.4131248994889758,0.3892368846975182,0.34778717094006867,u05,0.13039306055164238,3,0.5252570515429202,56.4219022999896,0.49182829104263165,,29230d78a68d011ccef4354714ff1926c58a9493886d4393abe65d64b6c421b9
